customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
1331,Edward,Hawkwood,Male,12,24-03-1987,Tax Accountant,Telecommunications,High Net Worth,N,No,17,37
1332,Garek,De la Barre,Male,87,01-05-1978,Technical Writer,Missing,Mass Customer,N,Yes,12,46
1333,Phillipp,McMonnies,Male,4,23-08-1973,Compensation Analyst,Financial Services,High Net Worth,N,No,9,50
1334,Cicily,Jenks,Female,72,23-10-1998,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4,25
1335,Sibylla,Marlon,Female,57,14-08-1997,Missing,Entertainment,Mass Customer,N,Yes,3,26
1336,Moise,Inde,Male,83,13-03-1989,Physical Therapy Assistant,Missing,Mass Customer,N,Yes,15,35
1337,Damara,Wheatland,Female,15,08-03-1988,Structural Engineer,Health,Mass Customer,N,No,10,36
1338,Giuseppe,Tezure,Male,53,24-11-1980,Product Engineer,Missing,High Net Worth,N,No,14,43
1339,Mariam,Guiel,Female,82,09-12-1978,Editor,IT,High Net Worth,N,No,14,45
1340,Crawford,Dreini,Male,16,05-11-1977,Statistician I,Missing,High Net Worth,N,No,18,46
1341,Parry,Rigolle,Male,65,18-05-1986,Computer Systems Analyst I,Financial Services,Affluent Customer,N,No,15,38
1342,Barnett,Morville,Male,14,11-04-1962,Missing,Retail,Affluent Customer,N,Yes,11,62
1343,Creight,Deery,Male,67,10-12-1979,Dental Hygienist,Health,High Net Worth,N,No,5,44
1344,Renelle,Tutin,Female,20,02-11-1995,Tax Accountant,Manufacturing,Mass Customer,N,No,4,28
1345,Jeth,Marien,Male,94,11-09-1960,Senior Sales Associate,Manufacturing,Mass Customer,N,No,12,63
1346,Woody,Dowthwaite,Male,9,19-06-1970,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19,53
1347,Leisha,Signoret,Female,14,16-12-1977,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14,46
1348,Lowe,Hinckes,Male,88,10-04-1984,VP Sales,Missing,High Net Worth,N,No,13,40
1349,Curran,Gush,Male,83,07-05-1997,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1,27
1350,Bing,Vicar,Male,10,30-09-1957,Staff Scientist,Retail,Mass Customer,N,Yes,8,66
1352,Jerald,Lesly,Male,53,28-12-1954,Electrical Engineer,Manufacturing,High Net Worth,N,No,18,69
1353,Phebe,Dockwra,Female,1,31-03-1980,Clinical Specialist,Health,Mass Customer,N,Yes,11,44
1354,Karee,Hyman,Female,0,15-10-2000,Analyst Programmer,Financial Services,Affluent Customer,N,No,2,23
1355,Isador,Hallitt,Male,37,04-04-2001,VP Quality Control,Property,Mass Customer,N,No,1,23
1356,Ofella,Walbrook,Female,12,24-02-1981,Account Representative I,Missing,High Net Worth,N,No,13,43
1357,Waylin,Eassom,Male,69,14-05-1993,Research Nurse,Health,High Net Worth,N,No,6,31
1358,Gerome,Whittock,Male,8,11-04-1994,Dental Hygienist,Health,High Net Worth,N,No,6,30
1359,Estrella,Carwithen,Female,54,24-02-1993,Help Desk Technician,Retail,Mass Customer,N,No,6,31
1360,Maurice,Blas,Male,41,04-07-1970,Design Engineer,Manufacturing,Mass Customer,N,Yes,15,53
1361,Gradeigh,Saltmarshe,Male,56,12-12-1964,Professor,Manufacturing,Affluent Customer,N,No,19,59
1362,Giuditta,Dearlove,Female,20,20-02-1973,Account Executive,Manufacturing,Affluent Customer,N,Yes,15,51
1363,Boniface,Kivelhan,Male,7,16-10-1961,Associate Professor,Financial Services,Mass Customer,N,No,18,62
1364,Selby,Cabbell,Male,99,20-04-1978,Junior Executive,Manufacturing,Mass Customer,N,No,21,46
1365,Shurlocke,Pirie,Male,97,19-04-1992,Research Associate,Health,Mass Customer,N,No,3,32
1366,Zacharia,Rigler,Male,10,30-06-1974,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,22,49
1367,Fredrika,Danielkiewicz,Female,63,29-06-1973,Internal Auditor,Retail,Mass Customer,N,No,18,50
1368,Aarika,Magog,Female,54,14-04-1973,Missing,Property,Mass Customer,N,No,4,51
1369,Ilka,Allabush,Female,51,08-05-1994,Civil Engineer,Manufacturing,Mass Customer,N,Yes,6,30
1370,Chastity,Martinat,Female,44,23-10-1986,Computer Systems Analyst IV,Property,Mass Customer,N,No,18,37
1371,Aretha,Joscelyn,Female,39,02-08-1959,Design Engineer,Retail,Mass Customer,N,Yes,13,64
1372,Rockie,Wheldon,Male,44,02-07-1980,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,No,17,43
1373,Shaylynn,Epsley,Female,3,23-09-1958,Director of Sales,Financial Services,Mass Customer,N,Yes,12,65
1374,Cleveland,Spilling,Male,76,13-01-1976,Missing,Manufacturing,Mass Customer,N,No,8,48
1375,Archie,Van den Hof,Male,36,07-12-1978,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,18,45
1376,Pail,None,Male,89,12-03-1966,Environmental Tech,Health,Mass Customer,N,Yes,18,58
1377,Giacomo,Roseburgh,Male,86,11-05-1989,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2,35
1378,Ellie,Prester,Female,36,18-06-1978,Missing,Property,Affluent Customer,N,Yes,7,45
1379,Lou,Drews,Female,63,16-06-1989,Legal Assistant,Financial Services,Mass Customer,N,Yes,7,34
1380,Lavina,Clavey,Female,99,30-09-1998,Financial Analyst,Financial Services,Mass Customer,N,No,3,25
1381,Ellary,Ramsey,Male,79,11-03-1985,Engineer IV,Manufacturing,Affluent Customer,N,Yes,15,39
1382,Lucio,Reame,Male,27,23-10-1989,Data Coordiator,Manufacturing,High Net Worth,N,Yes,20,34
1383,Coriss,Casarino,Female,81,29-10-1957,Software Consultant,IT,Affluent Customer,N,No,8,66
1384,Marcile,Carren,Female,48,09-09-1998,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2,25
1385,Melesa,Priddy,Female,39,17-08-1957,Cost Accountant,Financial Services,Mass Customer,N,No,16,66
1386,Mufinella,Kalvin,Female,71,12-06-1967,Help Desk Technician,Retail,Mass Customer,N,Yes,12,56
1387,Natalee,Comport,Female,33,11-07-1977,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,4,46
1388,Carny,Shilstone,Male,86,14-08-1972,Internal Auditor,Financial Services,Mass Customer,N,No,7,51
1389,Reina,Drever,Female,27,14-05-1962,Missing,Health,Affluent Customer,N,No,15,62
1390,Christyna,Feldberg,Female,74,25-01-2000,Accounting Assistant I,Retail,High Net Worth,N,Yes,1,24
1391,Winni,Cana,Female,62,05-08-1976,Marketing Assistant,Retail,High Net Worth,N,No,12,47
1392,Marris,Waison,Female,28,15-01-2000,Human Resources Manager,Financial Services,Mass Customer,N,No,1,24
1393,Adria,MacRorie,Female,96,10-03-1976,Missing,Manufacturing,Mass Customer,N,No,20,48
1394,Freemon,Perago,Male,50,27-01-1978,Missing,Health,Mass Customer,N,Yes,8,46
1395,Jandy,Pennazzi,Female,83,23-12-1957,VP Product Management,Missing,High Net Worth,N,Yes,16,66
1396,Sinclair,Melonby,Male,20,07-10-1987,Cost Accountant,Financial Services,Mass Customer,N,No,18,36
1397,Dimitri,Durie,Male,29,21-01-1979,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14,45
1398,Anderea,Pulteneye,Female,11,29-11-1966,Project Manager,Manufacturing,Mass Customer,N,No,17,57
1399,Kaye,Clulow,Female,84,08-09-1967,Staff Scientist,Manufacturing,Mass Customer,N,No,15,56
1400,Rikki,Eytel,Female,51,23-05-1982,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7,42
1401,Ashien,Winspare,Female,68,30-09-1978,Missing,Financial Services,High Net Worth,N,No,10,45
1402,Hillier,Andraud,Male,58,08-12-2001,Assistant Professor,Telecommunications,Mass Customer,N,No,1,22
1403,Germana,McFadin,Female,18,01-12-1980,Geologist II,Retail,Mass Customer,N,No,16,43
1404,Emmott,Mercik,Male,78,30-07-1957,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14,66
1405,Kylie,Spriggin,Female,52,05-04-1958,VP Product Management,Manufacturing,High Net Worth,N,Yes,11,66
1406,Georges,Tilne,Male,3,05-05-1970,Cost Accountant,Financial Services,High Net Worth,N,Yes,17,54
1407,Tamarah,Sobtka,Female,43,04-10-1980,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,9,43
1408,Kendricks,Plastow,Male,14,22-06-1997,Dental Hygienist,Health,High Net Worth,N,No,4,26
1409,Tiffi,Hartless,Female,69,07-05-1996,Help Desk Technician,Missing,Mass Customer,N,No,4,28
1410,Althea,Macvey,Female,10,22-01-1997,Marketing Manager,Retail,High Net Worth,N,Yes,6,27
1411,Katrina,Coltart,Female,24,04-05-1994,Registered Nurse,Health,Mass Customer,N,Yes,5,30
1412,Antonetta,Dumbrall,Female,20,04-09-1991,Tax Accountant,Missing,Mass Customer,N,Yes,4,32
1413,Vi,Lauga,Female,47,24-04-1998,Administrative Assistant II,Financial Services,Mass Customer,N,No,3,26
1414,Allison,Clowton,Female,57,29-02-1980,Help Desk Technician,Retail,Mass Customer,N,Yes,10,44
1415,Merilyn,Dikle,Female,68,14-12-1998,Executive Secretary,Property,High Net Worth,N,Yes,3,25
1416,Fraze,Face,Male,90,30-04-1967,Assistant Manager,Missing,High Net Worth,N,Yes,5,57
1417,Micki,Russel,Female,12,14-11-1959,Missing,Manufacturing,High Net Worth,N,Yes,20,64
1418,Valaria,Hugh,Female,80,29-11-1976,Senior Sales Associate,IT,Affluent Customer,N,Yes,21,47
1419,Roddy,Ollerton,Male,5,11-01-1967,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,4,57
1420,Minni,Hanner,Female,14,12-10-1959,Dental Hygienist,Health,Mass Customer,N,No,11,64
1421,Mallorie,Gouth,Female,74,14-04-1956,Senior Editor,Property,Mass Customer,N,No,20,68
1422,Georgy,Rickwood,Male,31,13-03-1972,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,16,52
1423,Tiphanie,Klossek,Female,51,17-06-1959,Project Manager,Manufacturing,Mass Customer,N,No,19,64
1424,Allin,Arbuckel,Male,56,03-08-1974,Occupational Therapist,Health,High Net Worth,N,Yes,14,49
1425,Chrisy,Sivess,Male,20,06-07-1986,General Manager,Retail,High Net Worth,N,Yes,11,37
1426,Allyn,Carswell,Female,72,23-08-1956,Financial Advisor,Financial Services,Mass Customer,N,No,17,67
1427,Jodie,Juett,Male,14,09-12-1993,Environmental Specialist,Financial Services,High Net Worth,N,No,8,30
1428,Morissa,Ozintsev,Female,93,15-11-1998,Sales Representative,Retail,High Net Worth,N,No,1,25
1429,Dante,Jikylls,Male,94,03-12-1980,Legal Assistant,Health,Mass Customer,N,Yes,12,43
1430,Kalli,Pigeram,Female,86,24-07-1999,Biostatistician I,Manufacturing,Mass Customer,N,Yes,3,24
1431,Derek,Malafe,Male,29,13-05-1975,Sales Associate,Financial Services,Affluent Customer,N,Yes,17,49
1432,Hiram,Kittiman,Male,70,26-11-1998,Tax Accountant,Argiculture,High Net Worth,N,Yes,2,25
1433,Marya,Szwandt,Female,15,25-09-1958,Account Coordinator,IT,Mass Customer,N,No,20,65
1434,Craig,Guswell,Male,42,14-08-1973,Statistician I,Property,High Net Worth,N,No,9,50
1435,Derek,Podmore,Male,96,27-04-1968,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,19,56
1436,Tonnie,Andryunin,Male,40,29-10-1999,General Manager,Missing,Affluent Customer,N,No,3,24
1437,Gearalt,Challis,Male,35,12-09-1974,Electrical Engineer,Manufacturing,Affluent Customer,N,No,20,49
1438,Winifred,MacRonald,Female,27,01-11-1975,Social Worker,Health,Mass Customer,N,Yes,14,48
1439,Leupold,Detoc,Male,97,28-07-1965,GIS Technical Architect,Retail,Mass Customer,N,No,19,58
1440,Consuela,O'Logan,Female,19,22-11-1965,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12,58
1441,Renae,Burns,Female,23,07-03-1977,Missing,Manufacturing,Affluent Customer,N,No,5,47
1442,Mylo,Norrie,Male,1,07-03-1963,Missing,Manufacturing,Affluent Customer,N,No,17,61
1443,Angela,Mowles,Female,47,25-07-1986,Missing,Financial Services,Affluent Customer,N,Yes,22,37
1444,Claudian,Ruos,Male,97,14-04-1975,Payment Adjustment Coordinator,Health,Mass Customer,N,No,8,49
1445,Bettine,Yoselevitch,Female,57,29-03-1973,Web Designer II,IT,Affluent Customer,N,No,18,51
1446,Gabriello,Nell,Male,51,15-04-1987,Engineer I,Manufacturing,Mass Customer,N,No,17,37
1447,Renaldo,Maudsley,Male,29,16-06-1996,Civil Engineer,Manufacturing,Mass Customer,N,No,4,27
1448,Hinze,Bullent,Male,40,09-08-1988,VP Product Management,Property,Mass Customer,N,No,20,35
1449,Ashly,Abramamovh,Female,38,26-08-1967,Staff Accountant IV,Missing,High Net Worth,N,No,4,56
1450,Floris,Dunkerley,Female,23,24-01-1964,Statistician I,Manufacturing,Affluent Customer,N,No,6,60
1451,Courtney,Meas,Female,32,01-02-1977,Junior Executive,Argiculture,Mass Customer,N,Yes,16,47
1452,Zachery,Hamber,Male,99,31-12-1955,Safety Technician III,Retail,Mass Customer,N,No,20,68
1453,Ahmed,None,Male,54,30-07-1977,Computer Systems Analyst I,Health,High Net Worth,N,No,13,46
1454,Caesar,Wattam,Male,4,07-04-1979,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,3,45
1455,Cleo,None,Female,2,26-07-1992,Software Engineer I,Property,Affluent Customer,N,No,8,31
1456,Berkie,Croall,Male,97,11-12-1964,Health Coach II,Property,Mass Customer,N,Yes,6,59
1457,Leonore,Slixby,Female,99,20-08-1978,Speech Pathologist,Missing,Affluent Customer,N,Yes,12,45
1458,Ashley,Behneke,Male,40,22-10-1956,Account Representative IV,Telecommunications,Affluent Customer,N,No,11,67
1459,Haydon,Berkery,Male,89,16-06-1998,Senior Sales Associate,Manufacturing,Mass Customer,N,No,4,25
1460,Morley,Shutt,Male,92,03-07-1973,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13,50
1461,Earl,Skeels,Male,71,04-01-1957,Missing,Retail,Mass Customer,N,Yes,9,67
1462,Omero,Hauxley,Male,16,07-11-1995,VP Accounting,Financial Services,Mass Customer,N,Yes,1,28
1463,Willie,Landsberg,Male,53,18-04-1965,Chief Design Engineer,Property,High Net Worth,N,Yes,18,59
1464,Mac,Leguay,Male,20,03-10-1984,Office Assistant II,Missing,Affluent Customer,N,Yes,10,39
1465,Wilona,Osgood,Female,53,18-02-1971,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,5,53
1466,Cyndia,Gull,Female,62,05-01-1998,Cost Accountant,Financial Services,High Net Worth,N,Yes,2,26
1467,Alysia,Cantrill,Female,1,16-12-1975,Missing,Manufacturing,Mass Customer,N,Yes,6,48
1468,Adaline,Hayles,Female,37,10-01-1978,Financial Advisor,Financial Services,Mass Customer,N,No,22,46
1469,Shermy,None,Male,77,29-06-1957,Financial Advisor,Financial Services,Affluent Customer,N,Yes,14,66
1470,Albie,Pach,Male,62,04-12-1995,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8,28
1471,Berri,Farr,Female,88,24-02-1978,Missing,Financial Services,Mass Customer,N,No,15,46
1472,Demeter,Robbeke,Female,3,03-03-1964,Environmental Specialist,Financial Services,Mass Customer,N,No,17,60
1473,Darrick,Feake,Male,49,21-04-1960,VP Product Management,Missing,Mass Customer,N,Yes,20,64
1474,Farley,Rosen,Male,54,27-05-1986,Structural Analysis Engineer,Health,Mass Customer,N,Yes,21,37
1475,Aristotle,Jess,Male,41,21-07-1985,Recruiting Manager,Retail,Affluent Customer,N,Yes,7,38
1476,Vaughn,Browse,Male,25,21-11-1986,Structural Analysis Engineer,Missing,Affluent Customer,N,Yes,20,37
1478,Fulton,Blayney,Male,40,05-12-1992,VP Quality Control,Financial Services,High Net Worth,N,No,9,31
1479,Avrom,Clougher,Male,25,20-10-1977,Help Desk Technician,Argiculture,Mass Customer,N,No,21,46
1480,Bird,Diess,Female,83,21-05-1995,Legal Assistant,Missing,High Net Worth,N,Yes,5,29
1481,Ellissa,Stanney,Female,93,26-06-1976,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,14,47
1482,Georas,Niesel,Male,29,30-04-1979,Electrical Engineer,Manufacturing,Mass Customer,N,No,12,45
1483,Beth,Daile,Female,55,11-12-1971,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,14,52
1484,Willette,Boodell,Female,26,05-03-1986,Administrative Assistant IV,Missing,Mass Customer,N,No,18,38
1485,Meredeth,Luck,Male,50,02-08-1969,Food Chemist,Health,Mass Customer,N,Yes,6,54
1486,Dag,Landell,Male,14,07-08-1978,Geological Engineer,Manufacturing,Mass Customer,N,No,10,45
1487,Kaela,Soppett,Female,58,23-05-1979,Web Designer IV,Missing,Affluent Customer,N,Yes,5,45
1488,Donnamarie,Andrieu,Female,82,30-09-1986,Assistant Manager,Missing,Mass Customer,N,Yes,17,37
1489,Mead,Wollard,Male,17,13-05-1993,Teacher,Health,Mass Customer,N,No,4,31
1490,Lusa,Hargerie,Female,36,03-01-1970,Cost Accountant,Financial Services,Mass Customer,N,Yes,6,54
1491,Agneta,Swiggs,Female,96,03-08-1997,Senior Sales Associate,Health,Mass Customer,N,Yes,4,26
1492,Cordey,Tomik,Female,51,11-01-1980,Media Manager I,Missing,Mass Customer,N,No,7,44
1493,Lisabeth,Fundell,Female,51,12-08-1987,Engineer II,Argiculture,High Net Worth,N,No,22,36
1494,Levon,Parlor,Male,46,03-11-1986,Geologist I,Missing,Mass Customer,N,Yes,7,37
1495,Charmion,Dobsons,Female,4,14-08-1989,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8,34
1496,Cordie,Disbrow,Female,22,02-05-1998,Human Resources Manager,IT,Affluent Customer,N,No,3,26
1497,Karole,Grinin,Female,70,08-11-1973,Marketing Assistant,Retail,High Net Worth,N,No,14,50
1498,Janot,McGougan,Female,84,27-09-1989,Nurse,Missing,Affluent Customer,N,Yes,13,34
1499,Patton,Wrey,Male,88,18-08-1973,Design Engineer,Manufacturing,Mass Customer,N,Yes,11,50
1500,Bellina,Bradberry,Female,82,24-01-1960,Missing,Missing,Mass Customer,N,No,9,64
1501,Shelby,Trayhorn,Female,74,31-07-1973,Account Executive,Property,Mass Customer,N,Yes,14,50
1502,Margalit,Handrick,Female,52,26-03-1990,Design Engineer,Financial Services,Affluent Customer,N,Yes,11,34
1503,Del,Scullin,Female,1,25-02-1968,Media Manager III,Missing,Affluent Customer,N,No,6,56
1504,Coop,Corneck,Male,98,03-01-1975,Data Coordiator,Property,Affluent Customer,N,Yes,13,49
1505,Cristian,Trounce,Male,90,21-10-1993,Recruiting Manager,Financial Services,Mass Customer,N,No,3,30
1506,Andonis,Cochrane,Male,21,21-02-1958,Missing,Property,Mass Customer,N,No,17,66
1507,Holmes,Benkin,Male,97,10-11-1977,Missing,Manufacturing,High Net Worth,N,Yes,22,46
1508,Orv,Milland,Male,80,28-08-1986,Clinical Specialist,Health,Affluent Customer,N,Yes,11,37
1510,Timmie,Chitty,Male,94,05-02-1959,Actuary,Financial Services,Mass Customer,N,No,18,65
1511,Yves,Trehearne,Male,97,08-07-1990,Internal Auditor,Financial Services,Mass Customer,N,No,4,33
1512,Chandler,None,Male,89,10-04-1979,Teacher,Missing,High Net Worth,N,No,4,45
1513,Wendel,Cator,Male,13,05-06-1970,Quality Engineer,Missing,Affluent Customer,N,Yes,16,53
1514,Pren,Brangan,Male,15,16-01-1962,Professor,Missing,Mass Customer,N,No,14,62
1515,Dietrich,Escott,Male,80,19-08-1990,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2,33
1516,Ham,Pietrusiak,Male,6,12-07-1967,VP Sales,IT,Affluent Customer,N,No,19,56
1517,Murdoch,Twort,Male,90,15-09-1987,Operator,IT,Affluent Customer,N,No,12,36
1518,Dallon,Greatreax,Male,66,02-01-1971,Safety Technician IV,Property,Affluent Customer,N,No,18,53
1519,Marwin,Jeyness,Male,35,30-11-2001,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,1,22
1520,Dillie,Wilstead,Male,95,18-11-1965,Missing,Retail,Mass Customer,N,No,19,58
1521,Pernell,Duffett,Male,49,13-11-1995,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,22,28
1522,Hubie,Thunnerclef,Male,57,13-06-1994,Paralegal,Financial Services,Mass Customer,N,No,7,29
1523,Brnaba,Dighton,Male,78,06-09-1959,Product Engineer,Financial Services,Mass Customer,N,Yes,17,64
1524,Bonni,Drakers,Female,7,29-04-1975,Administrative Officer,Financial Services,Mass Customer,N,Yes,16,49
1525,Philis,Whittam,Female,43,15-07-1966,Database Administrator III,Financial Services,High Net Worth,N,No,5,57
1526,Charlie,MacKibbon,Male,50,07-11-1964,Editor,Manufacturing,Mass Customer,N,Yes,19,59
1527,Gerek,Chape,Male,23,15-10-1997,Chemical Engineer,Manufacturing,Mass Customer,N,No,2,26
1528,Ranee,Henriksson,Female,78,01-01-1984,Missing,Manufacturing,High Net Worth,N,No,3,40
1529,Tansy,Beltzner,Female,0,21-10-1986,Media Manager III,Financial Services,High Net Worth,N,Yes,5,37
1530,Alexandr,Maylard,Male,89,12-01-1976,Pharmacist,Health,Mass Customer,N,Yes,9,48
1531,Evaleen,Pusey,Female,20,17-03-1966,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13,58
1532,Marty,Wiggall,Female,27,26-10-1972,VP Accounting,Financial Services,Mass Customer,N,Yes,10,51
1533,Sonia,Rous,Female,59,02-07-1977,Social Worker,Health,Affluent Customer,N,Yes,8,46
1534,Rosabelle,Hollington,Female,74,30-11-1998,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,4,25
1535,Emanuel,Baukham,Male,80,08-04-1997,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3,27
1536,Tiffany,Fanshaw,Female,28,04-10-1979,Software Consultant,Financial Services,Affluent Customer,N,Yes,15,44
1537,Andres,Beranek,Male,23,17-11-1969,Librarian,Entertainment,Mass Customer,N,No,10,54
1538,Ahmed,Edmondson,Male,74,22-04-1989,Pharmacist,Health,High Net Worth,N,Yes,12,35
1539,Filberte,Godmer,Male,3,17-11-1977,Account Executive,Missing,Mass Customer,N,Yes,16,46
1540,Ilene,Agett,Female,53,17-03-1962,Mechanical Systems Engineer,Property,Mass Customer,N,Yes,19,62
1541,Dynah,Grimes,Female,7,28-12-1954,Structural Engineer,Argiculture,Mass Customer,N,Yes,13,69
1542,Sanders,Fernyhough,Male,56,27-07-1978,Food Chemist,Health,Mass Customer,N,Yes,12,45
